text,phonemes,soundex,Soundexanzahl,Phonemanzahl,AnzahlSätze,Wortanzahl,Wortlängen,VarWortlängen
Ted threw Fred three free throws.,"[['T', 'EH1', 'D'], ['TH', 'R', 'UW1'], ['F', 'R', 'EH1', 'D'], ['TH', 'R', 'IY1'], ['F', 'R', 'IY1'], ['TH', 'R', 'OW1', 'Z']]","['T300', 'T600', 'F630', 'T600', 'F600', 'T620']","{'T300': 1, 'T600': 2, 'F630': 1, 'F600': 1, 'T620': 1}","{'T': 1, 'EH1': 2, 'D': 2, 'TH': 3, 'R': 5, 'UW1': 1, 'F': 2, 'IY1': 2, 'OW1': 1, 'Z': 1}",1,6,"[3, 5, 4, 5, 4, 7]",1.5555555555555554
The first fast master passed faster than the last just pastor.,"[['DH', 'AH0'], ['F', 'ER1', 'S', 'T'], ['F', 'AE1', 'S', 'T'], ['M', 'AE1', 'S', 'T', 'ER0'], ['P', 'AE1', 'S', 'T'], ['F', 'AE1', 'S', 'T', 'ER0'], ['DH', 'AE1', 'N'], ['DH', 'AH0'], ['L', 'AE1', 'S', 'T'], ['JH', 'AH1', 'S', 'T'], ['P', 'AE1', 'S', 'T', 'ER0']]","['T000', 'F623', 'F230', 'M236', 'P230', 'F236', 'T500', 'T000', 'L230', 'J230', 'P236']","{'T000': 2, 'F623': 1, 'F230': 1, 'M236': 1, 'P230': 1, 'F236': 1, 'T500': 1, 'L230': 1, 'J230': 1, 'P236': 1}","{'DH': 3, 'AH0': 2, 'F': 3, 'ER1': 1, 'S': 8, 'T': 8, 'AE1': 7, 'M': 1, 'ER0': 3, 'P': 2, 'N': 1, 'L': 1, 'JH': 1, 'AH1': 1}",1,11,"[3, 5, 4, 6, 6, 6, 4, 3, 4, 4, 7]",1.652892561983471
"There was an old lady called Farr, who took the three o'three for Forfar. She said ""I believe it's sure to leave before the four o'four for Forfar!""","[['DH', 'EH1', 'R'], ['W', 'AA1', 'Z'], ['AE1', 'N'], ['OW1', 'L', 'D'], ['L', 'EY1', 'D', 'IY0'], ['K', 'AO1', 'L', 'D'], ['F', 'AA1', 'R'], ['HH', 'UW1'], ['T', 'UH1', 'K'], ['DH', 'AH0'], ['TH', 'R', 'IY1'], ['AH0', 'TH', 'R', 'IY1'], ['F', 'AO1', 'R'], ['F', 'AO1', 'R', 'F', 'AA0', 'R'], ['SH', 'IY1'], ['S', 'EH1', 'D'], ['AY1'], ['B', 'IH0', 'L', 'IY1', 'V'], ['IH1', 'T', 'S'], ['SH', 'UH1', 'R'], ['T', 'UW1'], ['L', 'IY1', 'V'], ['B', 'IH0', 'F', 'AO1', 'R'], ['DH', 'AH0'], ['F', 'AO1', 'R'], ['OW0', 'F', 'AO1', 'R'], ['F', 'AO1', 'R'], ['F', 'AO1', 'R', 'F', 'AA0', 'R']]","['T600', 'W200', 'A500', 'O430', 'L300', 'C430', 'F600', 'W000', 'T200', 'T000', 'T600', 'O360', 'F600', 'F616', 'S000', 'S300', 'I000', 'B410', 'I320', 'S600', 'T000', 'L100', 'B160', 'T000', 'F600', 'O160', 'F600', 'F616']","{'T600': 2, 'W200': 1, 'A500': 1, 'O430': 1, 'L300': 1, 'C430': 1, 'F600': 4, 'W000': 1, 'T200': 1, 'T000': 3, 'O360': 1, 'F616': 2, 'S000': 1, 'S300': 1, 'I000': 1, 'B410': 1, 'I320': 1, 'S600': 1, 'L100': 1, 'B160': 1, 'O160': 1}","{'DH': 3, 'EH1': 2, 'R': 14, 'W': 1, 'AA1': 2, 'Z': 1, 'AE1': 1, 'N': 1, 'OW1': 1, 'L': 5, 'D': 4, 'EY1': 1, 'IY0': 1, 'K': 2, 'AO1': 8, 'F': 10, 'HH': 1, 'UW1': 2, 'T': 3, 'UH1': 2, 'AH0': 3, 'TH': 2, 'IY1': 5, 'AA0': 2, 'SH': 2, 'S': 2, 'AY1': 1, 'B': 2, 'IH0': 2, 'V': 2, 'IH1': 1, 'OW0': 1}",2,28,"[5, 3, 2, 3, 4, 6, 5, 3, 4, 3, 5, 7, 3, 7, 3, 4, 2, 7, 4, 4, 2, 5, 6, 3, 4, 6, 3, 8]",2.718112244897959
"Threadbare Fred feeds on fried fresh fish, fish fried fresh, fresh fried fish, fresh fish fried and fish fresh fried, does threadbare Fred.","[['TH', 'R', 'EH1', 'D', 'B', 'EH2', 'R'], ['F', 'R', 'EH1', 'D'], ['F', 'IY1', 'D', 'Z'], ['AA1', 'N'], ['F', 'R', 'AY1', 'D'], ['F', 'R', 'EH1', 'SH'], ['F', 'IH1', 'SH'], ['F', 'IH1', 'SH'], ['F', 'R', 'AY1', 'D'], ['F', 'R', 'EH1', 'SH'], ['F', 'R', 'EH1', 'SH'], ['F', 'R', 'AY1', 'D'], ['F', 'IH1', 'SH'], ['F', 'R', 'EH1', 'SH'], ['F', 'IH1', 'SH'], ['F', 'R', 'AY1', 'D'], ['AH0', 'N', 'D'], ['F', 'IH1', 'SH'], ['F', 'R', 'EH1', 'SH'], ['F', 'R', 'AY1', 'D'], ['D', 'AH1', 'Z'], ['TH', 'R', 'EH1', 'D', 'B', 'EH2', 'R'], ['F', 'R', 'EH1', 'D']]","['T631', 'F630', 'F320', 'O500', 'F630', 'F620', 'F200', 'F200', 'F630', 'F620', 'F620', 'F630', 'F200', 'F620', 'F200', 'F630', 'A530', 'F200', 'F620', 'F630', 'D200', 'T631', 'F630']","{'T631': 2, 'F630': 7, 'F320': 1, 'O500': 1, 'F620': 5, 'F200': 5, 'A530': 1, 'D200': 1}","{'TH': 2, 'R': 16, 'EH1': 9, 'D': 12, 'B': 2, 'EH2': 2, 'F': 18, 'IY1': 1, 'Z': 2, 'AA1': 1, 'N': 2, 'AY1': 5, 'SH': 10, 'IH1': 5, 'AH0': 1, 'AH1': 1}",1,23,"[10, 4, 5, 2, 5, 5, 5, 4, 5, 6, 5, 5, 5, 5, 4, 5, 3, 4, 5, 6, 4, 10, 5]",3.035916824196598
Four famous fishermen found four flounders - flippers flapping furiously! Faithfully following four floppy female flat-fish.,"[['F', 'AO1', 'R'], ['F', 'EY1', 'M', 'AH0', 'S'], ['F', 'IH1', 'SH', 'ER0', 'M', 'IH0', 'N'], ['F', 'AW1', 'N', 'D'], ['F', 'AO1', 'R'], ['F', 'L', 'AW1', 'N', 'D', 'ER0', 'Z'], ['F', 'L', 'IH1', 'P', 'ER0', 'Z'], ['F', 'L', 'AE1', 'P', 'IH0', 'NG'], ['F', 'Y', 'UH1', 'R', 'IY0', 'AH0', 'S', 'L', 'IY0'], ['F', 'EY1', 'TH', 'F', 'AH0', 'L', 'IY0'], ['F', 'AA1', 'L', 'OW0', 'IH0', 'NG'], ['F', 'AO1', 'R'], ['F', 'L', 'AA1', 'P', 'IY0'], ['F', 'IY1', 'M', 'EY2', 'L'], ['F', 'L', 'AE1', 'T', 'F', 'IH2', 'SH']]","['F600', 'F520', 'F265', 'F530', 'F600', 'F453', 'F416', 'F415', 'F624', 'F314', 'F452', 'F600', 'F410', 'F540', 'F431']","{'F600': 3, 'F520': 1, 'F265': 1, 'F530': 1, 'F453': 1, 'F416': 1, 'F415': 1, 'F624': 1, 'F314': 1, 'F452': 1, 'F410': 1, 'F540': 1, 'F431': 1}","{'F': 17, 'AO1': 3, 'R': 4, 'EY1': 2, 'M': 3, 'AH0': 3, 'S': 2, 'IH1': 2, 'SH': 2, 'ER0': 3, 'IH0': 3, 'N': 3, 'AW1': 2, 'D': 2, 'L': 9, 'Z': 2, 'P': 3, 'AE1': 2, 'NG': 2, 'Y': 1, 'UH1': 1, 'IY0': 4, 'TH': 1, 'AA1': 2, 'OW0': 1, 'IY1': 1, 'EY2': 1, 'T': 1, 'IH2': 1}",2,16,"[4, 6, 9, 5, 4, 9, 1, 8, 8, 10, 10, 9, 4, 6, 6, 10]",6.90234375
Freckled-faced Florence.,"[['F', 'R', 'EH1', 'K', 'AH0', 'L', 'F', 'AH0', 'D', 'S', 'T'], ['F', 'L', 'AO1', 'R', 'AH0', 'N', 'S']]","['F624', 'F465']","{'F624': 1, 'F465': 1}","{'F': 3, 'R': 2, 'EH1': 1, 'K': 1, 'AH0': 3, 'L': 2, 'D': 1, 'S': 2, 'T': 1, 'AO1': 1, 'N': 1}",1,2,"[14, 9]",6.25
"Fancy Fanny Franks feeling funny about Fred Ferraby's fishing flies, for Fred Ferraby fished flied to catch frisky fishes.","[['F', 'AE1', 'N', 'S', 'IY0'], ['F', 'AE1', 'N', 'IY0'], ['F', 'R', 'AE1', 'NG', 'K', 'S'], ['F', 'IY1', 'L', 'IH0', 'NG'], ['F', 'AH1', 'N', 'IY0'], ['AH0', 'B', 'AW1', 'T'], ['F', 'R', 'EH1', 'D'], ['F', 'EH1', 'R', 'AH0', 'B', 'IY0', 'Z'], ['F', 'IH1', 'SH', 'IH0', 'NG'], ['F', 'L', 'AY1', 'Z'], ['F', 'AO1', 'R'], ['F', 'R', 'EH1', 'D'], ['F', 'EH1', 'R', 'B', 'IY0'], ['F', 'IH1', 'SH', 'T'], ['F', 'L', 'AY1', 'D'], ['T', 'UW1'], ['K', 'AE1', 'CH'], ['F', 'R', 'IH1', 'S', 'K', 'IY0'], ['F', 'IH1', 'SH', 'AH0', 'Z']]","['F520', 'F500', 'F652', 'F452', 'F500', 'A130', 'F630', 'F612', 'F252', 'F420', 'F600', 'F630', 'F610', 'F230', 'F430', 'T000', 'C320', 'F620', 'F220']","{'F520': 1, 'F500': 2, 'F652': 1, 'F452': 1, 'A130': 1, 'F630': 2, 'F612': 1, 'F252': 1, 'F420': 1, 'F600': 1, 'F610': 1, 'F230': 1, 'F430': 1, 'T000': 1, 'C320': 1, 'F620': 1, 'F220': 1}","{'F': 16, 'AE1': 4, 'N': 3, 'S': 3, 'IY0': 6, 'R': 7, 'NG': 3, 'K': 3, 'IY1': 1, 'L': 3, 'IH0': 2, 'AH1': 1, 'AH0': 3, 'B': 3, 'AW1': 1, 'T': 3, 'EH1': 4, 'D': 3, 'Z': 3, 'IH1': 4, 'SH': 3, 'AY1': 2, 'AO1': 1, 'UW1': 1, 'CH': 1}",1,19,"[5, 5, 6, 7, 5, 5, 4, 9, 7, 6, 3, 4, 7, 6, 5, 2, 5, 6, 7]",2.4598337950138505
Gertrude Gray gazed at the gray goose gaily.,"[['G', 'ER1', 'T', 'R', 'UW0', 'D'], ['G', 'R', 'EY1'], ['G', 'EY1', 'Z', 'D'], ['AE1', 'T'], ['DH', 'AH0'], ['G', 'R', 'EY1'], ['G', 'UW1', 'S'], ['G', 'EY1', 'L', 'IY0']]","['G636', 'G600', 'G230', 'A300', 'T000', 'G600', 'G200', 'G400']","{'G636': 1, 'G600': 2, 'G230': 1, 'A300': 1, 'T000': 1, 'G200': 1, 'G400': 1}","{'G': 6, 'ER1': 1, 'T': 2, 'R': 3, 'UW0': 1, 'D': 2, 'EY1': 4, 'Z': 1, 'AE1': 1, 'DH': 1, 'AH0': 1, 'UW1': 1, 'S': 1, 'L': 1, 'IY0': 1}",1,8,"[8, 4, 5, 2, 3, 4, 5, 6]",2.984375
Green greengages grow in green greengage trees.,"[['G', 'R', 'IY1', 'N'], ['G', 'R', 'IY1', 'N', 'JH', 'IH0', 'G', 'Z'], ['G', 'R', 'OW1'], ['IH0', 'N'], ['G', 'R', 'IY1', 'N'], ['G', 'R', 'IY1', 'NG', 'G', 'AE2', 'F'], ['T', 'R', 'IY1', 'Z']]","['G650', 'G652', 'G600', 'I500', 'G650', 'G652', 'T620']","{'G650': 2, 'G652': 2, 'G600': 1, 'I500': 1, 'T620': 1}","{'G': 7, 'R': 6, 'IY1': 5, 'N': 4, 'JH': 1, 'IH0': 2, 'Z': 2, 'OW1': 1, 'NG': 1, 'AE2': 1, 'F': 1, 'T': 1}",1,7,"[5, 10, 4, 2, 5, 9, 6]",6.693877551020408
"""Goodbye, Gertie,"" gushed Gussie. ""Goodbye Gussie,"" gushed Gertie.","[['G', 'UH2', 'D', 'B', 'AY1'], ['JH', 'ER1', 'T', 'IY0'], ['G', 'AH1', 'SH', 'T'], ['G', 'AH1', 'S', 'IY0'], ['G', 'UH2', 'D', 'B', 'AY1'], ['G', 'AH1', 'S', 'IY0'], ['G', 'AH1', 'SH', 'T'], ['JH', 'ER1', 'T', 'IY0']]","['G310', 'G630', 'G230', 'G200', 'G310', 'G200', 'G230', 'G630']","{'G310': 2, 'G630': 2, 'G230': 2, 'G200': 2}","{'G': 6, 'UH2': 2, 'D': 2, 'B': 2, 'AY1': 2, 'JH': 2, 'ER1': 2, 'T': 4, 'IY0': 4, 'AH1': 4, 'SH': 2, 'S': 2}",2,8,"[9, 8, 6, 7, 8, 8, 6, 7]",0.984375
Out great-grand-gran is a greater great-grand-gran than your great-grand-gran is.,"[['AW1', 'T'], ['G', 'R', 'EY1', 'T', 'G', 'R', 'AE2', 'G', 'N', 'T', 'R', 'AH0', 'N'], ['IH1', 'Z'], ['AH0'], ['G', 'R', 'EY1', 'T', 'ER0'], ['G', 'R', 'EY1', 'T', 'G', 'R', 'AE2', 'G', 'N', 'T', 'R', 'AH0', 'N'], ['DH', 'AE1', 'N'], ['Y', 'AO1', 'R'], ['G', 'R', 'EY1', 'T', 'G', 'R', 'AE2', 'G', 'N', 'T', 'R', 'AH0', 'N'], ['IH1', 'Z']]","['O300', 'G632', 'I200', 'A000', 'G636', 'G632', 'T500', 'Y600', 'G632', 'I200']","{'O300': 1, 'G632': 3, 'I200': 2, 'A000': 1, 'G636': 1, 'T500': 1, 'Y600': 1}","{'AW1': 1, 'T': 8, 'G': 10, 'R': 11, 'EY1': 4, 'AE2': 3, 'N': 7, 'AH0': 4, 'IH1': 2, 'Z': 2, 'ER0': 1, 'DH': 1, 'AE1': 1, 'Y': 1, 'AO1': 1}",1,10,"[3, 16, 2, 1, 7, 16, 4, 4, 16, 3]",35.36
Gay Gladys glanced bravely at grave Greta and glided glitteringly past guilty Grace at the glorious garden gala.,"[['G', 'EY1'], ['G', 'L', 'AE1', 'D', 'IH0', 'S'], ['G', 'L', 'AE1', 'N', 'S', 'T'], ['B', 'R', 'EY1', 'V', 'L', 'IY0'], ['AE1', 'T'], ['G', 'R', 'EY1', 'V'], ['G', 'R', 'IY1', 'T', 'AH0'], ['AH0', 'N', 'D'], ['G', 'L', 'AY1', 'D', 'IH0', 'D'], ['G', 'L', 'IH1', 'T', 'ER0', 'IH0', 'NG', 'L', 'IY0'], ['P', 'AE1', 'S', 'T'], ['G', 'IH1', 'L', 'T', 'IY0'], ['G', 'R', 'EY1', 'S'], ['AE1', 'T'], ['DH', 'AH0'], ['G', 'L', 'AO1', 'R', 'IY0', 'AH0', 'S'], ['G', 'AA1', 'R', 'D', 'AH0', 'N'], ['G', 'AE1', 'L', 'AH0']]","['G000', 'G432', 'G452', 'B614', 'A300', 'G610', 'G630', 'A530', 'G433', 'G436', 'P230', 'G430', 'G620', 'A300', 'T000', 'G462', 'G635', 'G400']","{'G000': 1, 'G432': 1, 'G452': 1, 'B614': 1, 'A300': 2, 'G610': 1, 'G630': 1, 'A530': 1, 'G433': 1, 'G436': 1, 'P230': 1, 'G430': 1, 'G620': 1, 'T000': 1, 'G462': 1, 'G635': 1, 'G400': 1}","{'G': 12, 'EY1': 4, 'L': 9, 'AE1': 6, 'D': 5, 'IH0': 3, 'S': 5, 'N': 3, 'T': 7, 'B': 1, 'R': 6, 'V': 2, 'IY0': 4, 'IY1': 1, 'AH0': 6, 'AY1': 1, 'IH1': 2, 'ER0': 1, 'NG': 1, 'P': 1, 'DH': 1, 'AO1': 1, 'AA1': 1}",1,18,"[3, 6, 7, 7, 2, 5, 5, 3, 6, 12, 4, 6, 5, 2, 3, 8, 6, 5]",5.533950617283951
"Groovy gravy, baby!","[['G', 'R', 'UW1', 'V', 'IY0'], ['G', 'R', 'EY1', 'V', 'IY0'], ['B', 'EY1', 'B', 'IY0']]","['G610', 'G610', 'B100']","{'G610': 2, 'B100': 1}","{'G': 2, 'R': 2, 'UW1': 1, 'V': 2, 'IY0': 3, 'EY1': 2, 'B': 2}",1,3,"[6, 6, 5]",0.22222222222222224
"George Gabs grabs crabs. Crabs George Gabs grabs. If George Gabs grabs crabs, where are the crabs George Gabs grabs?","[['JH', 'AO1', 'R', 'JH'], ['G', 'AE1', 'B', 'Z'], ['G', 'R', 'AE1', 'B', 'Z'], ['K', 'R', 'AE1', 'B', 'Z'], ['K', 'R', 'AE1', 'B', 'Z'], ['JH', 'AO1', 'R', 'JH'], ['G', 'AE1', 'B', 'Z'], ['G', 'R', 'AE1', 'B', 'Z'], ['IH1', 'F'], ['JH', 'AO1', 'R', 'JH'], ['G', 'AE1', 'B', 'Z'], ['G', 'R', 'AE1', 'B', 'Z'], ['K', 'R', 'AE1', 'B', 'Z'], ['W', 'EH1', 'R'], ['AA1', 'R'], ['DH', 'AH0'], ['K', 'R', 'AE1', 'B', 'Z'], ['JH', 'AO1', 'R', 'JH'], ['G', 'AE1', 'B', 'Z'], ['G', 'R', 'AE1', 'B', 'Z']]","['G620', 'G120', 'G612', 'C612', 'C612', 'G620', 'G120', 'G612', 'I100', 'G620', 'G120', 'G612', 'C612', 'W600', 'A600', 'T000', 'C612', 'G620', 'G120', 'G612']","{'G620': 4, 'G120': 4, 'G612': 4, 'C612': 4, 'I100': 1, 'W600': 1, 'A600': 1, 'T000': 1}","{'JH': 8, 'AO1': 4, 'R': 14, 'G': 8, 'AE1': 12, 'B': 12, 'Z': 12, 'K': 4, 'IH1': 1, 'F': 1, 'W': 1, 'EH1': 1, 'AA1': 1, 'DH': 1, 'AH0': 1}",3,20,"[6, 4, 5, 6, 5, 6, 4, 6, 2, 6, 4, 5, 6, 5, 3, 3, 5, 6, 4, 6]",1.4275000000000002
"Godo, better, best. Never let it rest, till your good is better, and your better best.","[['G', 'OW1', 'D', 'OW0'], ['B', 'EH1', 'T', 'ER0'], ['B', 'EH1', 'S', 'T'], ['N', 'EH1', 'V', 'ER0'], ['L', 'EH1', 'T'], ['IH1', 'T'], ['R', 'EH1', 'S', 'T'], ['T', 'IH1', 'L'], ['Y', 'AO1', 'R'], ['G', 'UH1', 'D'], ['IH1', 'Z'], ['B', 'EH1', 'T', 'ER0'], ['AH0', 'N', 'D'], ['Y', 'AO1', 'R'], ['B', 'EH1', 'T', 'ER0'], ['B', 'EH1', 'S', 'T']]","['G300', 'B360', 'B230', 'N160', 'L300', 'I300', 'R230', 'T400', 'Y600', 'G300', 'I200', 'B360', 'A530', 'Y600', 'B360', 'B230']","{'G300': 2, 'B360': 3, 'B230': 2, 'N160': 1, 'L300': 1, 'I300': 1, 'R230': 1, 'T400': 1, 'Y600': 2, 'I200': 1, 'A530': 1}","{'G': 2, 'OW1': 1, 'D': 3, 'OW0': 1, 'B': 5, 'EH1': 8, 'T': 9, 'ER0': 4, 'S': 3, 'N': 2, 'V': 1, 'L': 2, 'IH1': 3, 'R': 3, 'Y': 2, 'AO1': 2, 'UH1': 1, 'Z': 1, 'AH0': 1}",2,16,"[5, 7, 5, 5, 3, 2, 5, 4, 4, 4, 2, 7, 3, 4, 6, 5]",2.12109375
Cows graze in droves on grass which grows in grooves on groves.,"[['K', 'AW1', 'Z'], ['G', 'R', 'EY1', 'Z'], ['IH0', 'N'], ['D', 'R', 'OW1', 'V', 'Z'], ['AA1', 'N'], ['G', 'R', 'AE1', 'S'], ['W', 'IH1', 'CH'], ['G', 'R', 'OW1', 'Z'], ['IH0', 'N'], ['G', 'R', 'UW1', 'V', 'Z'], ['AA1', 'N'], ['G', 'R', 'OW1', 'V', 'Z']]","['C200', 'G620', 'I500', 'D612', 'O500', 'G620', 'W200', 'G620', 'I500', 'G612', 'O500', 'G612']","{'C200': 1, 'G620': 3, 'I500': 2, 'D612': 1, 'O500': 2, 'W200': 1, 'G612': 2}","{'K': 1, 'AW1': 1, 'Z': 6, 'G': 5, 'R': 6, 'EY1': 1, 'IH0': 2, 'N': 4, 'D': 1, 'OW1': 3, 'V': 3, 'AA1': 2, 'AE1': 1, 'S': 1, 'W': 1, 'IH1': 1, 'CH': 1, 'UW1': 1}",1,12,"[4, 5, 2, 6, 2, 5, 5, 5, 2, 7, 2, 7]",3.388888888888889
Grace's grey-green gloves glided gracefully to the ground.,"[['G', 'R', 'EY1', 'S', 'IH0', 'Z'], ['G', 'R', 'EY1', 'G', 'R', 'IY2', 'N'], ['G', 'L', 'AH1', 'V', 'Z'], ['G', 'L', 'AY1', 'D', 'IH0', 'D'], ['G', 'R', 'EY1', 'S', 'F', 'AH0', 'L', 'IY0'], ['T', 'UW1'], ['DH', 'AH0'], ['G', 'R', 'AW1', 'N', 'D']]","['G622', 'G626', 'G412', 'G433', 'G621', 'T000', 'T000', 'G653']","{'G622': 1, 'G626': 1, 'G412': 1, 'G433': 1, 'G621': 1, 'T000': 2, 'G653': 1}","{'G': 7, 'R': 5, 'EY1': 3, 'S': 2, 'IH0': 2, 'Z': 2, 'IY2': 1, 'N': 2, 'L': 3, 'AH1': 1, 'V': 1, 'AY1': 1, 'D': 3, 'F': 1, 'AH0': 2, 'IY0': 1, 'T': 1, 'UW1': 1, 'DH': 1, 'AW1': 1}",1,8,"[7, 10, 6, 6, 10, 2, 3, 7]",7.234375
The cruel ghoul's cool gruel.,"[['DH', 'AH0'], ['K', 'R', 'UW1', 'AH0', 'L'], ['G', 'UW1', 'L', 'Z'], ['K', 'UW1', 'L'], ['G', 'R', 'UW1', 'IH0', 'L']]","['T000', 'C640', 'G420', 'C400', 'G640']","{'T000': 1, 'C640': 1, 'G420': 1, 'C400': 1, 'G640': 1}","{'DH': 1, 'AH0': 2, 'K': 2, 'R': 2, 'UW1': 4, 'L': 4, 'G': 2, 'Z': 1, 'IH0': 1}",1,5,"[3, 5, 7, 4, 6]",2.0
Gaily gathered the gleaners the glossy golden grain and garnered it gladly in Granny's great granary in Godfrey's green glassy glen.,"[['G', 'EY1', 'L', 'IY0'], ['G', 'AE1', 'DH', 'ER0', 'D'], ['DH', 'AH0'], ['G', 'L', 'IY1', 'N', 'ER0', 'Z'], ['DH', 'AH0'], ['G', 'L', 'AO1', 'S', 'IY0'], ['G', 'OW1', 'L', 'D', 'AH0', 'N'], ['G', 'R', 'EY1', 'N'], ['AH0', 'N', 'D'], ['G', 'AA1', 'R', 'N', 'ER0', 'D'], ['IH1', 'T'], ['G', 'L', 'AE1', 'D', 'L', 'IY0'], ['IH0', 'N'], ['G', 'R', 'AE1', 'N', 'IY0', 'Z'], ['G', 'R', 'EY1', 'T'], ['G', 'R', 'AE1', 'N', 'ER0', 'IY0'], ['IH0', 'N'], ['G', 'AA1', 'D', 'F', 'R', 'IY0', 'Z'], ['G', 'R', 'IY1', 'N'], ['G', 'L', 'AE1', 'S', 'IY0'], ['G', 'L', 'EH1', 'N']]","['G400', 'G363', 'T000', 'G456', 'T000', 'G420', 'G435', 'G650', 'A530', 'G656', 'I300', 'G434', 'I500', 'G652', 'G630', 'G656', 'I500', 'G316', 'G650', 'G420', 'G450']","{'G400': 1, 'G363': 1, 'T000': 2, 'G456': 1, 'G420': 2, 'G435': 1, 'G650': 2, 'A530': 1, 'G656': 2, 'I300': 1, 'G434': 1, 'I500': 2, 'G652': 1, 'G630': 1, 'G316': 1, 'G450': 1}","{'G': 15, 'EY1': 3, 'L': 8, 'IY0': 7, 'AE1': 5, 'DH': 3, 'ER0': 4, 'D': 6, 'AH0': 4, 'IY1': 2, 'N': 11, 'Z': 3, 'AO1': 1, 'S': 2, 'OW1': 1, 'R': 7, 'AA1': 2, 'IH1': 1, 'T': 2, 'IH0': 2, 'F': 1, 'EH1': 1}",1,21,"[5, 8, 3, 8, 3, 6, 6, 5, 3, 8, 2, 6, 2, 8, 5, 7, 2, 9, 5, 6, 5]",4.603174603174604
"""Good morning, Madam,"" to Eve, said Adam. ""Good Morning, Sir,"", to him, said Madam.","[['G', 'UH1', 'D'], ['M', 'AO1', 'R', 'N', 'IH0', 'NG'], ['M', 'AE1', 'D', 'AH0', 'M'], ['T', 'UW1'], ['IY1', 'V'], ['S', 'EH1', 'D'], ['AE1', 'D', 'AH0', 'M'], ['G', 'UH1', 'D'], ['M', 'AO1', 'R', 'N', 'IH0', 'NG'], ['S', 'ER1'], ['T', 'UW1'], ['HH', 'IH1', 'M'], ['S', 'EH1', 'D'], ['M', 'AE1', 'D', 'AH0', 'M']]","['G300', 'M655', 'M350', 'T000', 'E100', 'S300', 'A350', 'G300', 'M655', 'S600', 'T000', 'H500', 'S300', 'M350']","{'G300': 2, 'M655': 2, 'M350': 2, 'T000': 2, 'E100': 1, 'S300': 2, 'A350': 1, 'S600': 1, 'H500': 1}","{'G': 2, 'UH1': 2, 'D': 7, 'M': 8, 'AO1': 2, 'R': 2, 'N': 2, 'IH0': 2, 'NG': 2, 'AE1': 3, 'AH0': 3, 'T': 2, 'UW1': 2, 'IY1': 1, 'V': 1, 'S': 3, 'EH1': 2, 'ER1': 1, 'HH': 1, 'IH1': 1}",2,14,"[5, 8, 7, 2, 4, 4, 5, 5, 8, 6, 2, 4, 4, 6]",3.2857142857142856
A Glasgow glazier's gloriously gleaming green glass gas-globes.,"[['AH0'], ['G', 'L', 'AE1', 'S', 'K', 'OW2'], ['G', 'L', 'EY1', 'Z', 'IY0', 'ER0', 'Z'], ['G', 'L', 'AO1', 'R', 'IY0', 'AH0', 'S', 'L', 'IY0'], ['G', 'L', 'IY1', 'M', 'IH0', 'NG'], ['G', 'R', 'IY1', 'N'], ['G', 'L', 'AE1', 'S'], ['G', 'AE1', 'S', 'L', 'OW0', 'B', 'Z']]","['A000', 'G420', 'G426', 'G462', 'G455', 'G650', 'G420', 'G241']","{'A000': 1, 'G420': 2, 'G426': 1, 'G462': 1, 'G455': 1, 'G650': 1, 'G241': 1}","{'AH0': 2, 'G': 7, 'L': 7, 'AE1': 3, 'S': 4, 'K': 1, 'OW2': 1, 'EY1': 1, 'Z': 3, 'IY0': 3, 'ER0': 1, 'AO1': 1, 'R': 2, 'IY1': 2, 'M': 1, 'IH0': 1, 'NG': 1, 'N': 1, 'OW0': 1, 'B': 1}",1,8,"[1, 7, 9, 10, 8, 5, 5, 11]",9.25
The gum glue grew glum.,"[['DH', 'AH0'], ['G', 'AH1', 'M'], ['G', 'L', 'UW1'], ['G', 'R', 'UW1'], ['G', 'L', 'AH1', 'M']]","['T000', 'G500', 'G400', 'G600', 'G450']","{'T000': 1, 'G500': 1, 'G400': 1, 'G600': 1, 'G450': 1}","{'DH': 1, 'AH0': 1, 'G': 4, 'AH1': 2, 'M': 2, 'L': 2, 'UW1': 2, 'R': 1}",1,5,"[3, 3, 4, 4, 5]",0.5599999999999999
